date;Amazon Shopping;Android System;Calculator;Calendar;Camera;Chrome;Classroom;Clock;Discord;Drive;Files;Gmail;Google;Google News;Google Opinion Rewards;Google Play services;Google Play Store;Instagram;LinkedIn;Maps;Medium;Mi Tigo;Microsoft 365 (Office);Moto App Launcher;Nequi Colombia;Notion;Package installer;Photomath;Photos;Settings;SIATA;SimCity;Spotify;Stellarium;Symbolab;System UI;Tasks;Teams;Telegram;TikTok;Truecaller;Twitter;tyba;Upwork Talent;WhatsApp;YouTube;YouTube Music;Zoom;total_usage;Call of Duty;ChatGPT;Cívica;Clash of Clans;DiDi;HBO MAX;Rappi
2023-02-12;1.0;1.0;0.0;0.0;0.0;21.0;0.0;1.0;1.0;2.0;0.0;5.0;1.0;0.0;0.0;2.0;2.0;37.0;1.0;2.0;0.0;3.0;0.0;189.0;0.0;3.0;0.0;1.0;8.0;2.0;5.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;85.0;10.0;0.0;0.0;391.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-13;0.0;0.0;0.0;1.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;1.0;1.0;25.0;4.0;0.0;0.0;1.0;0.0;218.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;16.0;0.0;0.0;0.0;3.0;0.0;0.0;128.0;3.0;0.0;0.0;428.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-14;0.0;0.0;4.0;11.0;0.0;8.0;0.0;8.0;1.0;6.0;0.0;37.0;4.0;0.0;0.0;0.0;0.0;22.0;1.0;2.0;2.0;1.0;0.0;250.0;0.0;0.0;0.0;0.0;3.0;10.0;0.0;0.0;21.0;0.0;0.0;9.0;8.0;0.0;0.0;0.0;4.0;5.0;0.0;0.0;119.0;12.0;0.0;0.0;548.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-15;0.0;0.0;1.0;4.0;0.0;11.0;0.0;7.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;202.0;0.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;24.0;0.0;0.0;5.0;10.0;42.0;0.0;0.0;3.0;5.0;0.0;0.0;133.0;0.0;0.0;0.0;489.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-16;0.0;1.0;1.0;4.0;0.0;22.0;0.0;10.0;0.0;2.0;0.0;29.0;1.0;0.0;0.0;0.0;2.0;18.0;1.0;0.0;0.0;2.0;0.0;256.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;32.0;0.0;0.0;9.0;5.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;111.0;6.0;0.0;0.0;525.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-17;0.0;0.0;6.0;1.0;0.0;28.0;0.0;9.0;1.0;1.0;0.0;4.0;2.0;2.0;1.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;255.0;0.0;0.0;0.0;11.0;2.0;2.0;0.0;0.0;31.0;0.0;0.0;11.0;9.0;29.0;0.0;0.0;0.0;1.0;0.0;0.0;121.0;1.0;0.0;0.0;566.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-18;0.0;0.0;0.0;0.0;0.0;6.0;0.0;4.0;0.0;0.0;0.0;2.0;2.0;1.0;1.0;0.0;1.0;5.0;2.0;4.0;0.0;1.0;0.0;163.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;88.0;12.0;0.0;0.0;340.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-19;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;178.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;25.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;106.0;8.0;0.0;0.0;347.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-20;0.0;0.0;4.0;2.0;0.0;31.0;0.0;4.0;0.0;10.0;0.0;6.0;5.0;0.0;0.0;0.0;4.0;9.0;0.0;0.0;0.0;1.0;0.0;214.0;0.0;0.0;1.0;0.0;11.0;5.0;0.0;0.0;18.0;0.0;0.0;10.0;12.0;17.0;0.0;0.0;3.0;2.0;0.0;0.0;106.0;3.0;0.0;0.0;478.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-21;0.0;2.0;6.0;16.0;0.0;41.0;2.0;9.0;0.0;9.0;1.0;27.0;8.0;0.0;1.0;1.0;0.0;33.0;0.0;0.0;1.0;2.0;0.0;385.0;0.0;0.0;2.0;24.0;7.0;11.0;1.0;0.0;30.0;1.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;191.0;11.0;0.0;0.0;836.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-22;0.0;3.0;1.0;3.0;0.0;9.0;4.0;5.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;2.0;1.0;17.0;2.0;0.0;0.0;3.0;0.0;287.0;0.0;0.0;2.0;2.0;5.0;3.0;0.0;0.0;36.0;0.0;0.0;58.0;10.0;130.0;0.0;0.0;2.0;14.0;0.0;0.0;192.0;3.0;0.0;18.0;821.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-23;0.0;8.0;0.0;3.0;0.0;12.0;0.0;7.0;0.0;1.0;6.0;11.0;5.0;0.0;0.0;3.0;3.0;17.0;0.0;0.0;0.0;9.0;11.0;248.0;0.0;0.0;0.0;2.0;1.0;8.0;7.0;0.0;1.0;0.0;0.0;3.0;10.0;5.0;0.0;0.0;6.0;2.0;0.0;0.0;91.0;0.0;0.0;0.0;480.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-24;0.0;1.0;7.0;3.0;5.0;26.0;1.0;5.0;0.0;0.0;6.0;4.0;4.0;0.0;0.0;0.0;7.0;40.0;0.0;0.0;0.0;7.0;19.0;340.0;0.0;0.0;0.0;1.0;10.0;8.0;0.0;0.0;24.0;0.0;0.0;13.0;8.0;27.0;0.0;0.0;1.0;4.0;0.0;0.0;171.0;6.0;0.0;0.0;748.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-25;0.0;5.0;2.0;2.0;0.0;11.0;0.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;41.0;0.0;0.0;0.0;0.0;3.0;224.0;0.0;0.0;1.0;0.0;1.0;10.0;0.0;0.0;30.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;104.0;10.0;0.0;0.0;464.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-26;0.0;9.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;2.0;0.0;1.0;35.0;0.0;0.0;0.0;1.0;0.0;215.0;0.0;0.0;0.0;4.0;4.0;2.0;1.0;0.0;22.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;138.0;5.0;0.0;0.0;453.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-27;0.0;5.0;0.0;5.0;1.0;23.0;0.0;7.0;0.0;3.0;2.0;2.0;5.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;4.0;236.0;0.0;0.0;1.0;4.0;12.0;4.0;0.0;0.0;21.0;0.0;0.0;5.0;8.0;27.0;0.0;0.0;0.0;3.0;0.0;0.0;142.0;6.0;0.0;0.0;538.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-02-28;0.0;10.0;0.0;11.0;0.0;16.0;0.0;5.0;0.0;0.0;0.0;21.0;2.0;0.0;0.0;2.0;0.0;22.0;0.0;0.0;0.0;3.0;1.0;249.0;0.0;0.0;1.0;5.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;10.0;0.0;0.0;0.0;16.0;5.0;0.0;0.0;149.0;2.0;0.0;0.0;538.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-01;0.0;10.0;14.0;4.0;0.0;14.0;5.0;7.0;0.0;6.0;5.0;5.0;0.0;0.0;0.0;0.0;2.0;24.0;0.0;3.0;0.0;0.0;18.0;177.0;0.0;0.0;1.0;0.0;2.0;4.0;0.0;0.0;21.0;0.0;0.0;7.0;4.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;91.0;3.0;0.0;0.0;460.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-02;0.0;1.0;0.0;6.0;0.0;15.0;3.0;10.0;0.0;7.0;0.0;52.0;3.0;0.0;3.0;0.0;3.0;18.0;1.0;3.0;0.0;4.0;7.0;237.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;22.0;5.0;0.0;0.0;0.0;6.0;3.0;0.0;0.0;146.0;2.0;0.0;0.0;567.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-03;0.0;7.0;13.0;3.0;4.0;16.0;0.0;4.0;0.0;0.0;1.0;2.0;10.0;0.0;0.0;1.0;1.0;36.0;0.0;13.0;0.0;1.0;7.0;214.0;0.0;8.0;0.0;1.0;6.0;9.0;0.0;0.0;3.0;0.0;0.0;16.0;8.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;168.0;2.0;0.0;0.0;594.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-04;0.0;3.0;5.0;0.0;0.0;14.0;0.0;8.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;25.0;0.0;1.0;0.0;5.0;0.0;174.0;0.0;0.0;0.0;0.0;9.0;3.0;1.0;0.0;23.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;126.0;10.0;0.0;0.0;423.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-05;1.0;4.0;3.0;1.0;0.0;17.0;0.0;1.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;4.0;20.0;0.0;1.0;0.0;3.0;0.0;170.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;126.0;20.0;0.0;0.0;406.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-06;0.0;5.0;1.0;2.0;0.0;6.0;0.0;10.0;0.0;0.0;0.0;3.0;7.0;0.0;0.0;0.0;1.0;14.0;0.0;0.0;0.0;1.0;0.0;134.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;0.0;12.0;6.0;38.0;0.0;0.0;0.0;6.0;0.0;0.0;91.0;6.0;0.0;0.0;351.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-07;0.0;18.0;12.0;3.0;0.0;30.0;14.0;4.0;0.0;1.0;8.0;49.0;4.0;0.0;1.0;2.0;1.0;29.0;0.0;0.0;0.0;4.0;21.0;280.0;0.0;0.0;0.0;2.0;1.0;14.0;2.0;0.0;0.0;0.0;0.0;19.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;163.0;5.0;0.0;39.0;739.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-08;0.0;0.0;4.0;3.0;0.0;4.0;12.0;5.0;0.0;1.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;0.0;16.0;1.0;212.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;13.0;0.0;0.0;7.0;7.0;16.0;0.0;0.0;10.0;1.0;0.0;0.0;95.0;6.0;0.0;0.0;451.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-09;0.0;1.0;0.0;0.0;0.0;4.0;3.0;4.0;0.0;1.0;1.0;3.0;2.0;0.0;0.0;0.0;0.0;19.0;1.0;0.0;0.0;1.0;0.0;118.0;0.0;0.0;0.0;0.0;12.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84.0;7.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-10;0.0;4.0;3.0;5.0;0.0;17.0;3.0;8.0;0.0;0.0;3.0;9.0;6.0;0.0;0.0;0.0;0.0;24.0;1.0;0.0;0.0;1.0;10.0;220.0;0.0;0.0;1.0;0.0;0.0;5.0;3.0;0.0;19.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;148.0;5.0;0.0;0.0;516.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-11;0.0;0.0;1.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;37.0;0.0;1.0;0.0;2.0;0.0;188.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;141.0;16.0;0.0;0.0;447.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-12;0.0;3.0;0.0;1.0;0.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;12.0;0.0;10.0;0.0;3.0;0.0;131.0;0.0;0.0;0.0;0.0;5.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;254.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-13;0.0;4.0;2.0;0.0;0.0;22.0;1.0;7.0;0.0;5.0;9.0;8.0;2.0;0.0;0.0;1.0;0.0;17.0;1.0;2.0;0.0;6.0;18.0;197.0;0.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;5.0;0.0;0.0;13.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;102.0;5.0;0.0;0.0;467.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-14;0.0;19.0;0.0;5.0;0.0;31.0;10.0;6.0;2.0;2.0;8.0;43.0;8.0;0.0;0.0;2.0;2.0;26.0;0.0;0.0;0.0;7.0;10.0;245.0;0.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;12.0;0.0;0.0;12.0;10.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;115.0;4.0;0.0;46.0;634.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-15;2.0;7.0;1.0;0.0;0.0;26.0;0.0;6.0;0.0;0.0;2.0;2.0;3.0;0.0;2.0;1.0;1.0;19.0;0.0;0.0;0.0;1.0;8.0;194.0;0.0;0.0;0.0;0.0;12.0;2.0;0.0;0.0;21.0;0.0;0.0;8.0;6.0;21.0;0.0;0.0;0.0;1.0;0.0;0.0;84.0;8.0;0.0;0.0;438.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-16;0.0;6.0;3.0;2.0;0.0;12.0;0.0;8.0;0.0;0.0;1.0;18.0;2.0;0.0;1.0;3.0;0.0;35.0;0.0;3.0;0.0;0.0;1.0;149.0;0.0;0.0;1.0;0.0;7.0;4.0;0.0;0.0;6.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;97.0;7.0;0.0;0.0;377.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-17;0.0;9.0;0.0;1.0;14.0;22.0;0.0;7.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;1.0;4.0;198.0;0.0;0.0;0.0;0.0;9.0;6.0;0.0;0.0;16.0;0.0;0.0;14.0;8.0;23.0;0.0;0.0;0.0;2.0;0.0;0.0;128.0;3.0;0.0;0.0;503.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-18;1.0;1.0;0.0;1.0;0.0;5.0;0.0;8.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;53.0;3.0;0.0;0.0;1.0;0.0;227.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;4.0;0.0;0.0;3.0;11.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;128.0;5.0;0.0;0.0;467.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-19;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;20.0;0.0;0.0;1.0;0.0;1.0;150.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;18.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;99.0;9.0;0.0;0.0;325.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-20;1.0;3.0;24.0;2.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;30.0;0.0;0.0;0.0;0.0;0.0;125.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;70.0;12.0;0.0;0.0;288.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-21;6.0;13.0;1.0;5.0;2.0;22.0;4.0;21.0;0.0;0.0;2.0;13.0;3.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;2.0;5.0;248.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;2.0;0.0;1.0;1.0;12.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;124.0;14.0;0.0;5.0;557.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-22;4.0;7.0;1.0;1.0;0.0;11.0;2.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;25.0;0.0;0.0;0.0;8.0;0.0;205.0;0.0;0.0;0.0;3.0;9.0;14.0;0.0;0.0;18.0;3.0;1.0;4.0;4.0;10.0;0.0;0.0;0.0;2.0;0.0;0.0;125.0;6.0;0.0;0.0;470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-23;0.0;4.0;1.0;4.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;14.0;3.0;0.0;1.0;1.0;0.0;24.0;0.0;0.0;0.0;1.0;0.0;177.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;17.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;136.0;3.0;0.0;0.0;406.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-24;0.0;5.0;5.0;2.0;0.0;11.0;0.0;9.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;54.0;3.0;4.0;0.0;1.0;3.0;276.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;7.0;0.0;0.0;612.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-25;0.0;10.0;5.0;0.0;0.0;11.0;0.0;10.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;40.0;0.0;20.0;7.0;0.0;0.0;125.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;84.0;2.0;0.0;0.0;339.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-26;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;1.0;0.0;99.0;0.0;0.0;0.0;0.0;5.0;4.0;0.0;0.0;11.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-27;1.0;4.0;4.0;1.0;0.0;22.0;0.0;5.0;1.0;0.0;0.0;6.0;8.0;0.0;1.0;1.0;0.0;33.0;4.0;2.0;0.0;0.0;0.0;212.0;0.0;0.0;0.0;0.0;2.0;0.0;6.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;134.0;0.0;0.0;0.0;456.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-28;0.0;8.0;12.0;5.0;0.0;21.0;1.0;11.0;0.0;0.0;1.0;13.0;12.0;0.0;0.0;3.0;4.0;35.0;0.0;0.0;0.0;1.0;0.0;238.0;0.0;0.0;0.0;2.0;7.0;5.0;1.0;0.0;14.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;171.0;5.0;0.0;0.0;580.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-29;0.0;6.0;12.0;0.0;4.0;3.0;0.0;5.0;1.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;53.0;1.0;0.0;0.0;3.0;7.0;259.0;0.0;0.0;0.0;0.0;4.0;19.0;0.0;0.0;28.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;154.0;5.0;0.0;0.0;584.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-30;0.0;1.0;2.0;3.0;0.0;11.0;1.0;17.0;0.0;0.0;0.0;22.0;6.0;0.0;0.0;0.0;0.0;29.0;3.0;0.0;0.0;3.0;0.0;279.0;0.0;0.0;0.0;0.0;4.0;8.0;1.0;0.0;16.0;0.0;0.0;7.0;13.0;0.0;0.0;0.0;3.0;10.0;0.0;0.0;160.0;9.0;0.0;0.0;608.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-03-31;0.0;6.0;7.0;0.0;0.0;23.0;1.0;3.0;0.0;0.0;0.0;13.0;5.0;0.0;1.0;4.0;0.0;14.0;5.0;23.0;0.0;0.0;8.0;206.0;0.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0;21.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;142.0;0.0;0.0;0.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-01;0.0;4.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;27.0;0.0;0.0;0.0;0.0;0.0;133.0;0.0;0.0;2.0;0.0;32.0;7.0;1.0;0.0;33.0;0.0;0.0;0.0;3.0;2.0;45.0;0.0;2.0;1.0;0.0;0.0;92.0;1.0;0.0;0.0;396.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-02;0.0;2.0;1.0;1.0;0.0;7.0;0.0;2.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;29.0;0.0;5.0;0.0;0.0;0.0;151.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;6.0;0.0;2.0;10.0;0.0;0.0;97.0;4.0;0.0;0.0;336.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-03;0.0;7.0;0.0;1.0;0.0;19.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;1.0;5.0;0.0;6.0;1.0;170.0;0.0;0.0;1.0;0.0;8.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;99.0;6.0;0.0;0.0;372.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-04;0.0;13.0;14.0;0.0;0.0;22.0;0.0;8.0;2.0;0.0;1.0;7.0;4.0;0.0;0.0;0.0;1.0;38.0;18.0;2.0;0.0;2.0;3.0;235.0;0.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;13.0;0.0;0.0;2.0;8.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;162.0;13.0;0.0;0.0;583.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-05;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;1.0;0.0;0.0;5.0;4.0;0.0;1.0;0.0;4.0;22.0;12.0;0.0;0.0;1.0;0.0;131.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;85.0;1.0;0.0;0.0;299.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-06;0.0;1.0;1.0;0.0;1.0;11.0;0.0;1.0;0.0;1.0;0.0;4.0;4.0;0.0;1.0;0.0;0.0;44.0;2.0;0.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;25.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;127.0;11.0;0.0;0.0;412.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-07;0.0;10.0;4.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;3.0;2.0;4.0;0.0;0.0;0.0;1.0;40.0;7.0;0.0;4.0;0.0;16.0;190.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;9.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;120.0;6.0;0.0;0.0;450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-08;0.0;1.0;1.0;0.0;3.0;9.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;2.0;25.0;7.0;35.0;0.0;0.0;0.0;229.0;0.0;0.0;2.0;0.0;6.0;4.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;175.0;0.0;0.0;0.0;515.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-09;0.0;2.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;49.0;8.0;0.0;0.0;0.0;0.0;222.0;0.0;0.0;0.0;0.0;7.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;159.0;3.0;0.0;0.0;478.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-10;0.0;5.0;1.0;1.0;0.0;8.0;0.0;4.0;0.0;0.0;2.0;3.0;6.0;0.0;1.0;1.0;0.0;48.0;6.0;0.0;0.0;1.0;5.0;242.0;0.0;0.0;0.0;0.0;3.0;6.0;3.0;0.0;7.0;0.0;0.0;17.0;11.0;54.0;0.0;0.0;8.0;1.0;0.0;0.0;186.0;10.0;0.0;0.0;640.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023-04-11;0.0;4.0;0.0;4.0;0.0;29.0;0.0;12.0;0.0;0.0;3.0;20.0;2.0;0.0;1.0;0.0;2.0;60.0;0.0;0.0;0.0;0.0;4.0;255.0;0.0;0.0;0.0;0.0;8.0;5.0;1.0;0.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;145.0;0.0;0.0;0.0;572.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
